"","(Intercept)_lm","V1_lm","V2_lm","V3_lm","V4_lm","V5_lm","V6_lm","V7_lm","V8_lm","(Intercept)_lasso","V1_lasso","V2_lasso","V3_lasso","V4_lasso","V5_lasso","V6_lasso","V7_lasso","V8_lasso","V1_lasso_diff","V2_lasso_diff","V3_lasso_diff","V4_lasso_diff","V5_lasso_diff","V6_lasso_diff","V7_lasso_diff","V8_lasso_diff","(Intercept)_lasso_diff"
"my_estimates.71",11.9248477411725,-0.0682230658832867,5.22548695095841,-0.411362052985094,4.39317351487645,4.94667971213351,4.92150650462526,-0.249879585965901,-0.505435535178947,6.30551402684737,0.0846202217203918,4.65526015197535,0,4.59526874542896,4.92028581493804,4.94823050604281,0,0,0.0704156990959182,4.72480612867764,0,4.74376717500149,4.91908772608497,4.90123693721607,0,0,4.51271742078911
"my_estimates.72",1.54219116842338,0.320481577530192,4.83052030765573,0.137510363438786,4.45236691413163,4.93222826374604,4.99606039430067,-0.168292459051787,0.747967078261747,4.05822506248825,0,4.70222887241172,0,4.83934210978511,4.92255940123574,4.91115433097373,0,0,0,4.76412587347229,0,4.69355268651249,4.96316595530798,4.91003179956536,0,0,5.13270784627384
"my_estimates.73",-10.0552241422662,0.69473034641892,4.07534152448521,0.763867005885021,5.32051586785222,4.98031770156631,4.97000065460558,0.112787366512251,1.04890106753432,4.40636472759039,0,4.68188796927265,0,4.80544704980252,4.93433814561706,4.91351554917777,0,0,0.0227736517901944,4.92005820832646,0,5.00198406996498,4.91965410791962,4.92066354994913,0,0,1.11846662679486
"my_estimates.74",2.79502054449374,-0.216580149637879,5.97952315114849,-1.10540142781995,4.86962421272809,5.01573743137286,4.94796280616919,0.0215338622423676,-0.0913948542776976,3.66500122076775,0,4.67484882136601,0,4.8656621507757,4.94366858500195,4.94846088556988,0,0,0.0573538278742067,4.52052696804649,0.112574988594292,4.67113994470036,4.90128361602079,4.9383050602594,0,0,5.96144745118381
"my_estimates.75",3.47081050336536,-1.29700812395168,8.27943164430755,-2.27012096973115,4.74280803878453,5.18390044926708,5.01151944973984,-0.168470970786875,-0.0131692531321999,4.4981495858005,0,4.58032584686881,0.147576447844679,4.75909365145194,4.93465620249638,4.92899310608794,0,0,0,4.82833152656784,0,4.81627842882512,4.90363150771769,4.94052964074713,0,0,3.60582401159616
"my_estimates.76",5.84977944996176,0.174813284180457,5.45073486262511,-0.76265431653469,4.25387178938896,5.02948254283109,4.87177682886916,0.182536861741765,0.65886768171907,2.96612373655951,0,4.72517280634505,0,4.87239203693346,4.93977388121754,4.98435289163959,0,0,0.0152498507164678,4.87479292008683,0,4.75688558968362,4.9190126491216,4.94988535759695,0,0,3.63815526163893
"my_estimates.77",-1.30177839962092,-0.456066167146021,5.32658207805881,0.235475255696114,4.91630147096217,4.88475745401966,4.93149917189736,-0.285304354490569,0.549765894603506,3.01934460355164,0,4.40788118102635,0.487845963463649,4.82289193730734,4.95604202325308,4.89391459397213,0,0,0.194966603188578,4.6398143203974,0,4.79495994358133,4.94753120787788,4.9569849609178,0,0,3.69797432563552
"my_estimates.78",-3.70963062095165,0.419221898719623,4.51447541207629,-0.0905018514029532,5.01004080093742,4.94055889164866,5.02092445841717,0.193786081468774,0.663821290686669,3.34391168144396,0,4.91161656879492,0,4.77457872199344,4.89435492963171,4.95138578756894,0,0,0,4.79465639206664,0,4.65855148259229,4.88530242545082,4.96121358054731,0,0,5.25614418754764
"my_estimates.79",2.16472383992418,-0.535236745804962,6.38245193306675,-0.935419313274266,5.25958009407486,4.87512644887666,4.96343305466807,-0.280566882065308,-0.656663981410192,3.28126535655639,0.125587741196612,4.76625052027272,0,4.80359848655427,5.01726934472268,4.92280569827655,0,0,0,4.68984365996103,0,4.57481693028034,4.88901536074682,4.91994788126893,0,0,6.56924875773192
"my_estimates.80",4.17920666979928,-1.01253930427954,7.03898739026108,-1.48041481102364,4.83626916261912,4.80128457778729,4.90353120584011,0.231122954254441,0.0313019132491629,1.92496961558615,0,4.71838985089158,0.109790749242078,4.882948489226,4.94288229568097,4.97418441913338,0,0,0,4.75630103340049,0.0129720183999647,4.72375378294601,4.92285717881259,4.91769305317752,0,0,4.84376859516248
"my_estimates.81",-2.39305408053264,0.189368864273667,3.04051105021917,1.72713938222578,5.38070389984489,5.12596138214399,5.07467083051192,0.131642824999631,-0.404937230531256,5.64200979599424,0,4.66721962280143,0,4.67243632059467,4.92511834940888,4.94041122829231,0,0,0,4.68616817641095,0,4.74209308089751,4.92618745079152,4.93302766836658,0,0,5.09424098598401
"my_estimates.82",-7.07843056643766,-0.220396188306503,5.48516698472628,-0.427145673811896,5.42819819351121,4.9531426036785,4.90477373473492,-0.0680847487886464,0.812032009093344,4.07643205408089,0,4.71682075768427,0.123916050727353,4.78189732080626,4.91606845628929,4.92347589101646,0,0,0,4.70650086468093,0,4.68577135120384,4.9434842392966,4.91665514453545,0,0,5.15756266654506
"my_estimates.83",0.423772187916821,0.259381124838453,4.41653943655282,0.310937620977202,4.8553442702146,5.00274570945528,4.99604476192728,-0.0216765393411271,0.439622969224639,3.39682187880735,0,4.82438540154114,0,4.82258594865317,4.90628068621309,4.92001159370019,0,0,0,4.83088774494216,0,4.84627758544342,4.94341681132,4.94190214027607,0,0,2.81984329296075
"my_estimates.84",-1.87682393324744,-0.499928471866604,6.72868283659144,-0.876618757108842,4.75684559785717,5.20658222895067,5.00852865367503,0.417453975722997,0.0305201242536954,3.01677815703434,0,4.81557879385159,0,4.84633240214125,4.98133933840609,4.93594855819386,0,0,0,4.63793626909534,0,4.71817607119097,4.90380807241673,4.88901743312546,0,0,5.49243161935848
"my_estimates.85",3.57267617395754,0.2289106122576,5.23249261139082,0.205357780543709,4.58775647628818,4.89845936699618,4.89899237289813,0.332324968839103,-0.311048350371291,2.20850761183578,0,4.74209210644699,0,4.92589570470744,4.94287944445254,4.9485328316162,0,0,0.0913048243165715,4.74247032301278,0,4.78817769963079,4.94035150893233,4.92683894775686,0,0,3.78068357594656
"my_estimates.86",-0.0559088975714467,-0.576877464364345,4.92714996437989,0.195053671563968,5.44637772881438,4.96620399750229,4.95952716602058,-0.309174803458744,-0.66360107998638,2.33064070826145,0.0999347724667402,4.74904529894938,0,4.88309232189451,4.94437991027582,4.95711932238255,0.000304146914320696,0,0.0114375904524043,4.62777902415757,0,4.83511136499524,4.94162605091094,4.97449607163212,0,0,3.80820375115002
"my_estimates.87",-3.78671163485162,-0.931486284349451,6.55531051109504,-1.19891873208049,5.50141455299244,5.09746166714566,5.03017503255227,0.0200216340287419,0.0360375713041766,4.62687116365613,0,4.80703493469035,0,4.7164198527936,4.92552508734585,4.94594243103309,0,0,0.104827920348634,4.72693510220504,0,5.0117625430107,4.90798959890381,4.93527831178158,0,0,1.71421127235085
"my_estimates.88",-4.00499150627898,0.16726166910649,5.90104480511222,-0.719654281194924,5.14944080615512,5.17063472734826,4.93860487705799,0.00598641601834075,0.191069829115432,2.94083009784956,0.038774899839367,4.83781699257175,0,4.83937291239146,4.99268740785124,4.90070600776707,0,0,0,4.63149578361016,0.199008984605487,4.60531828680259,4.89332817511913,4.88202306812897,0,0,6.00495071902511
"my_estimates.89",-0.0655616463834974,-0.562385555144574,6.30824764697423,-0.949973583876341,5.26472038568081,5.05129128947034,4.98939596727639,-0.347677420879318,-0.304156662079363,4.08344751694901,0,4.6800901372281,0,4.76507461342014,4.9278783181035,4.94944893212147,0,0,0,4.62924215247807,0,4.8353690610751,4.88585702143592,4.89999078097209,0,0,4.88928714312047
"my_estimates.90",-2.37830395234206,-0.295698567254852,5.30624077943883,-0.382043774818759,5.22075449150259,5.01276962148381,4.9703597366434,0.487702097426261,0.194727371710676,3.25396334499863,0,4.61144917781349,0,4.92158966044244,4.93678349004583,4.93926100055527,0,0,0,4.64723542166513,0,4.7011801948604,4.89848488721364,4.93680963520709,0,0,5.26997191311655
"my_estimates.91",1.89346424395289,-0.7133467941827,4.8231785589569,0.258430426727953,5.43522196277418,5.04398600487418,4.86044344670965,0.0452649375439235,-0.528105669858492,4.66802853074359,0.00137185366311615,4.61151890252815,0,4.78365885625719,4.94001975039119,4.97264063355053,0,0,0,4.5742010033307,0.172161461264726,4.6187244269395,4.90015104600393,4.89536048565533,0,0,6.36191503082983
"my_estimates.92",2.71579184340793,1.109401042336,3.97228799362311,0.0297535648312807,5.04933429322958,5.1541479729636,4.95805073203437,0.118678311713798,-0.926235578315481,4.10228985018887,0,4.73204735018844,0,4.77081405458081,4.90635221480968,4.9646635103357,0,0,0,4.83585632352833,0,4.84637210754802,4.95146314609089,4.95210961923223,0,0,3.19796817448815
"my_estimates.93",0.639093364396867,0.0682792909418208,4.51318329407309,0.408123050102062,4.87732115635151,4.96421389165107,4.93331516115531,-0.190529105025116,0.290425382574858,4.03760765271443,0,4.82601466265816,0,4.71099274511559,4.9501799030873,4.9502640549536,0,0,0,4.66889164160404,0,4.83952159525306,4.92137711446545,4.90106468523735,0,0,4.30932201889727
"my_estimates.94",2.56975559298627,-0.0375762714524653,6.13138541146009,-0.804105398498974,4.8717108708885,4.93847936397915,4.98597056290741,0.0184519310632262,-0.21966920648907,3.01755734505233,0,4.75533409748961,0,4.88806928846119,4.94380840564842,4.93797904132572,0,0,0,4.77055896399941,0,4.81206266095668,4.96668850416129,4.96219357198448,0,0,3.75130821882102
"my_estimates.95",16.0198739832208,-0.438565386598725,4.66828606978796,-0.46681625878068,4.48643992512294,4.7886180441905,4.96655349925914,-0.133418206128201,-0.631299198041165,1.66252716479538,0,4.7450995699761,0.00839486538511074,4.98473093169649,4.98303791520271,4.9579367651705,0,0,0,4.54747595055569,0.115572728342577,4.78392380728619,4.9024722535705,4.93716335054833,0,0,4.33217277628269
"my_estimates.96",8.57374932401246,-1.37299105594987,5.40021615283169,0.622076717485439,4.40023141235508,5.17532916800207,4.88391297965882,0.346321228702645,-0.56667694327139,5.34066444142637,0,4.67438233676054,0,4.70673332331817,4.93933176779398,4.95393130088995,0,0,0,4.63667969641074,0,4.76871199215818,4.89637962663518,4.94636298412708,0,0,4.78308937767041
"my_estimates.97",9.21664524032626,0.512728068727285,5.89973028973516,-1.42077786418704,4.55452812114555,4.96700547619354,4.95162912927042,0.154507003779099,-0.594599211289434,2.3807080073743,0.215318438598979,4.70018147198729,0,4.8719751159611,4.93709588408213,4.9521056346007,0,0,0,4.82822902222384,0,4.71124949858295,4.90016139463008,4.94218891059831,0,0,4.23929160566877
"my_estimates.98",1.42400341551213,0.37773004777077,3.76014784860287,0.937927897420754,4.9019361891224,4.90661489291006,4.86167620475521,-0.210431163697721,0.32023018682281,4.43598039207763,0,4.6588163340497,0.0182135457577025,4.79625754153064,4.89935312168309,4.94877514562525,0,0,0,4.81861165277694,0,4.93243145595638,4.91559397215713,4.92504608731484,0,0,2.34586927769972
"my_estimates.99",4.50284934820233,0.588720031893295,4.37558838684942,0.182322801687736,5.07691897359531,4.99971359111326,4.96540758998025,-0.0563554270390061,-1.16218740442754,3.84214173405315,0,4.63498986375124,0.220388398137591,4.77508937393561,4.94022004602939,4.92516564888805,0,0,0,4.7965814088258,0,4.79292112965727,4.93078398633935,4.9349177312807,0,0,3.74913733003068
"my_estimates.100",4.11926402065452,-0.300916807196807,5.98369622289715,-0.656772123701117,4.7411991444814,5.03784535570044,4.85746679976256,0.00879051564264949,-0.305351705251107,2.95312966242547,0,4.70367131466815,0,4.89197270402441,4.93219414154009,4.9344842316497,0,0,0,4.54271565129993,0.185169670885709,4.7959077149627,4.93658312988198,4.93358636735961,0,0,3.85100431224766
